"id","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
78,0.641519646950352,0.639362296096546,0.638958969842082,0.638910528493667,0.63890830798493,0.638917173631145,0.638827782551003,0.638844773303314,0.638844773303314,0.638844773303314,0.638844773303314,0.638844773303314,0,0,0,0,0,0,0,0,0,0,0,0,4.1399944285898e-11,0.108801816715626,0.0258327090807107,0.00813506647048197,0.00745042511479791,0.00906520243528383,0,0,0,0,0,0,0.0578972928484526,0.0577097828175691,0.0577263352402684,0.057732604841972,0.0577335700053422,0.0577335853647303,0.0998298420913514,0.0998356270896007,0.0998356270896007,0.0998356270896007,0.0998356270896007,0.0998356270896007,0.0578972928898525,0.166511599533195,0.0835590443209792,0.065867671312454,0.0651839951201401,0.0667987878000141,0.0998298420913514,0.0998356270896007,0.0998356270896007,0.0998356270896007,0.0998356270896007,0.0998356270896007,0,0,0,0,0,0,0,0,0,0,0,0,-4.1399944285898e-11,-0.108801816715626,-0.0258327090807107,-0.00813506647048197,-0.00745042511479791,-0.00906520243528383,0,0,0,0,0,0,0.0539991822312124,0.0557933514740987,0.0562730275174127,0.0563429326232525,0.0563480779186323,0.056338609287535,0.0987818673024786,0.0987746306662815,0.0987746306662815,0.0987746306662815,0.0987746306662815,0.0987746306662815,0.430298750731624,0.441766009917084,0.443909864584062,0.444167351444201,0.444179154415036,0.444132029644946,0.586975312978245,0.586874806370039,0.586874806370039,0.586874806370039,0.586874806370039,0.586874806370039,0,0,0,0,0,0,0,0,0,0,0,0
79,0.642612818680932,0.640412481210692,0.639997599915034,0.639947470289167,0.639945125249732,0.639954218310416,0.638883906203115,0.63890124358484,0.63890124358484,0.63890124358484,0.63890124358484,0.63890124358484,0,0,0,0,0,0,0,0,0,0,0,0,3.19614715830622e-11,0.108205063487684,0.0260966720920979,0.00803278672751737,0.00733837301037269,0.00895310773770549,0,0,0,0,0,0,0.0585253794781411,0.0583065360455106,0.0583171354445577,0.0583226859940074,0.0583236091109188,0.0583237614082621,0.0999129772249608,0.0999189714955464,0.0999189714955464,0.0999189714955464,0.0999189714955464,0.0999189714955464,0.0585253795101026,0.166511599533195,0.0844138075366556,0.0663554727215248,0.0656619821212914,0.0672768691459676,0.0999129772249608,0.0999189714955464,0.0999189714955464,0.0999189714955464,0.0999189714955464,0.0999189714955464,0,0,0,0,0,0,0,0,0,0,0,0,-3.19614715830622e-11,-0.108205063487684,-0.0260966720920979,-0.00803278672751737,-0.00733837301037269,-0.00895310773770549,0,0,0,0,0,0,0.0545634253624059,0.0563624993965751,0.0568482963350192,0.0569194257718269,0.0569246817257212,0.0569151444727698,0.0988643404362605,0.0988570893351492,0.0988570893351492,0.0988570893351492,0.0988570893351492,0.0988570893351492,0.424488066972576,0.436183818742488,0.438389093484941,0.438655554274882,0.438668019180605,0.438619685603586,0.586643320738564,0.58654076368868,0.58654076368868,0.58654076368868,0.58654076368868,0.58654076368868,0,0,0,0,0,0,0,0,0,0,0,0
80,0.643692587410596,0.641449147331204,0.64102256725173,0.640970720109673,0.640968246817941,0.64097756892407,0.638936229142848,0.638953913816767,0.638953913816767,0.638953913816767,0.638953913816767,0.638953913816767,0,0,0,0,0,0,0,0,0,0,0,0,2.47130005735715e-11,0.107615919907603,0.0263869772964988,0.00794075395870025,0.00722776074148746,0.00884218419399672,0,0,0,0,0,0,0.0591459701032962,0.0588956796255916,0.058900137004838,0.0589049431056271,0.0589058495778333,0.0589061403426039,0.0999905032070327,0.0999967074138445,0.0999967074138445,0.0999967074138445,0.0999967074138445,0.0999967074138445,0.0591459701280092,0.166511599533195,0.0852871143013368,0.0668456970643274,0.0661336103193208,0.0677483245366006,0.0999905032070327,0.0999967074138445,0.0999967074138445,0.0999967074138445,0.0999967074138445,0.0999967074138445,0,0,0,0,0,0,0,0,0,0,0,0,-2.47130005735715e-11,-0.107615919907603,-0.0263869772964988,-0.00794075395870025,-0.00722776074148746,-0.00884218419399672,0,0,0,0,0,0,0.0551203031449194,0.0569241782349999,0.0574158888365927,0.0574882386268507,0.0574936879619537,0.057484082911398,0.0989412635667778,0.0989339991201953,0.0989339991201953,0.0989339991201953,0.0989339991201953,0.0989339991201953,0.418748625999608,0.430673486905771,0.432940945778327,0.433216535914698,0.433229682537222,0.433180131483925,0.586333811123721,0.586229199711572,0.586229199711572,0.586229199711572,0.586229199711572,0.586229199711572,0,0,0,0,0,0,0,0,0,0,0,0
81,0.644759127969365,0.642472471825225,0.642034053024222,0.641980459296265,0.641977853150406,0.641987405913242,0.638985007138187,0.639003039715492,0.639003039715492,0.639003039715492,0.639003039715492,0.639003039715492,0,0,0,0,0,0,0,0,0,0,0,0,1.91389524553582e-11,0.107034286689323,0.0266797400818262,0.00784961792689526,0.00711857405942643,0.008732422653547,0,0,0,0,0,0,0.0597591620663125,0.0594773128438722,0.0594754742468502,0.0594795088440888,0.0594803942331734,0.0594808249647555,0.100062797509258,0.100069212255952,0.100069212255952,0.100069212255952,0.100069212255952,0.100069212255952,0.0597591620854514,0.166511599533195,0.0861552143286764,0.067329126770984,0.0665989682925998,0.0682132476183025,0.100062797509258,0.100069212255952,0.100069212255952,0.100069212255952,0.100069212255952,0.100069212255952,0,0,0,0,0,0,0,0,0,0,0,0,-1.91389524553582e-11,-0.107034286689323,-0.0266797400818262,-0.00784961792689526,-0.00711857405942643,-0.008732422653547,0,0,0,0,0,0,0.0556699214273643,0.0574784895728935,0.0579759953804904,0.0580495558580036,0.0580551966844642,0.0580455246602437,0.0990130101699593,0.0990057334219618,0.0990057334219618,0.0990057334219618,0.0990057334219618,0.0990057334219618,0.413079498515018,0.425234071623336,0.427564458455878,0.427849332456837,0.427863185256897,0.427812408162766,0.586045271171125,0.585938601781281,0.585938601781281,0.585938601781281,0.585938601781281,0.585938601781281,0,0,0,0,0,0,0,0,0,0,0,0
82,0.645812612672383,0.643482627862631,0.643032233868411,0.642976865887997,0.642974122331367,0.642983908440809,0.639030478745743,0.639048859789512,0.639048859789512,0.639048859789512,0.639048859789512,0.639048859789512,0,0,0,0,0,0,0,0,0,0,0,0,1.48465938796165e-11,0.106460021032163,0.0269502736273044,0.00775937198096129,0.00701079878638133,0.00863364010896416,0,0,0,0,0,0,0.0603650512721832,0.0600515785010322,0.0600432774775161,0.0600464846149289,0.06004734454887,0.0600478893013673,0.100130212201396,0.100136838036211,0.100136838036211,0.100136838036211,0.100136838036211,0.100136838036211,0.0603650512870298,0.166511599533195,0.0869935511048205,0.0678058565958902,0.0670581433352514,0.0686815294103314,0.100130212201396,0.100136838036211,0.100136838036211,0.100136838036211,0.100136838036211,0.100136838036211,0,0,0,0,0,0,0,0,0,0,0,0,-1.48465938796165e-11,-0.106460021032163,-0.0269502736273044,-0.00775937198096129,-0.00701079878638133,-0.00863364010896416,0,0,0,0,0,0,0.0562123847196729,0.0580256710651782,0.058528804946289,0.0586034762033916,0.0586093066332381,0.0585994838814249,0.0990799285894512,0.0990726405137819,0.0990726405137819,0.0990726405137819,0.0990726405137819,0.0990726405137819,0.407479768588796,0.419864652421885,0.422258692620858,0.422552997546209,0.422567580744348,0.422515563311401,0.585776289729858,0.585667559031496,0.585667559031496,0.585667559031496,0.585667559031496,0.585667559031496,0,0,0,0,0,0,0,0,0,0,0,0
83,0.646853211351735,0.644479786508972,0.644017285443127,0.643960115578647,0.643957231188561,0.64396725314043,0.639072866468952,0.639091596497394,0.639091596497394,0.639091596497394,0.639091596497394,0.639091596497394,0,0,0,0,0,0,0,0,0,0,0,0,1.15364774677575e-11,0.105893073728385,0.0272477752944463,0.0076700094928227,0.0069125544485042,0.00853580352734087,0,0,0,0,0,0,0.0609637322062534,0.0606185258048103,0.0606035862731771,0.0606059704871876,0.0606067738924896,0.0606074627435399,0.1001930756607,0.100199913080893,0.100199913080893,0.100199913080893,0.100199913080893,0.100199913080893,0.0609637322177899,0.166511599533195,0.0878513615676234,0.0682759799800103,0.0675193283409938,0.0691432662708808,0.1001930756607,0.100199913080893,0.100199913080893,0.100199913080893,0.100199913080893,0.100199913080893,0,0,0,0,0,0,0,0,0,0,0,0,-1.15364774677575e-11,-0.105893073728385,-0.0272477752944463,-0.0076700094928227,-0.0069125544485042,-0.00853580352734087,0,0,0,0,0,0,0.0567477962084824,0.0585656845937364,0.0590742336108981,0.0591500971008784,0.0591560314048511,0.0591461434093664,0.0991423437278416,0.099135045232662,0.099135045232662,0.099135045232662,0.099135045232662,0.099135045232662,0.401948533489451,0.414564320013534,0.417022714570099,0.417326597293871,0.417341929083158,0.417288658045014,0.585525550609471,0.585414755537207,0.585414755537207,0.585414755537207,0.585414755537207,0.585414755537207,0,0,0,0,0,0,0,0,0,0,0,0
84,0.647881091387915,0.645464117979545,0.644989381892627,0.644930381747609,0.64492735405262,0.644937613397374,0.639112377838349,0.639131457327818,0.639131457327818,0.639131457327818,0.639131457327818,0.639131457327818,0,0,0,0,0,0,0,0,0,0,0,0,8.98005154128648e-12,0.105333349508318,0.0275477641046601,0.00758152385773344,0.00681548967125335,0.00843890609768091,0,0,0,0,0,0,0.061555297951786,0.0611782500248772,0.061156529881124,0.0611580652110177,0.0611588096943844,0.0611596440512268,0.100251694166297,0.100258743622241,0.100258743622241,0.100258743622241,0.100258743622241,0.100258743622241,0.061555297960766,0.166511599533195,0.0887042939857841,0.0687395890687511,0.0679742993656378,0.0695985501489077,0.100251694166297,0.100258743622241,0.100258743622241,0.100258743622241,0.100258743622241,0.100258743622241,0,0,0,0,0,0,0,0,0,0,0,0,-8.98005154128648e-12,-0.105333349508318,-0.0275477641046601,-0.00758152385773344,-0.00681548967125335,-0.00843890609768091,0,0,0,0,0,0,0.0572762577722295,0.0590986277382429,0.059612468685708,0.0596895147052021,0.0596955518363401,0.0596855993983066,0.0992005586240784,0.0991932505563816,0.0991932505563816,0.0991932505563816,0.0991932505563816,0.0991932505563816,0.396484903516774,0.409332169629858,0.411855598651047,0.412169210112859,0.412185303630106,0.412130770745407,0.585291826189814,0.585178963925826,0.585178963925826,0.585178963925826,0.585178963925826,0.585178963925826,0,0,0,0,0,0,0,0,0,0,0,0
85,0.648896417740927,0.646435788345213,0.645948692897783,0.645887836588644,0.645884662044064,0.645895160313008,0.639149206419129,0.639168635806949,0.639168635806949,0.639168635806949,0.639168635806949,0.639168635806949,0,0,0,0,0,0,0,0,0,0,0,0,7.00268956735474e-12,0.104780710517582,0.0278249472164032,0.00750263105569227,0.00671959346789596,0.00834294102995745,0,0,0,0,0,0,0.0621398402073464,0.0617308890156132,0.0617022336244817,0.0617028400335988,0.0617035494409334,0.0617045306827887,0.100306353386285,0.100313615285237,0.100313615285237,0.100313615285237,0.100313615285237,0.100313615285237,0.0621398402143491,0.166511599533195,0.0895271808408849,0.0692054710892911,0.0684231429088294,0.0700474717127462,0.100306353386285,0.100313615285237,0.100313615285237,0.100313615285237,0.100313615285237,0.100313615285237,0,0,0,0,0,0,0,0,0,0,0,0,-7.00268956735474e-12,-0.104780710517582,-0.0278249472164032,-0.00750263105569227,-0.00671959346789596,-0.00834294102995745,0,0,0,0,0,0,0.05779786999596,0.0596247374556176,0.0601436961134736,0.0602217393333662,0.0602279628167262,0.0602179467363077,0.0992548559247367,0.0992475390744634,0.0992475390744634,0.0992475390744634,0.0992475390744634,0.0992475390744634,0.391088001836512,0.40416731853191,0.406756442935982,0.407079920718346,0.407096794805109,0.407040991934307,0.585073971460887,0.584959039418239,0.584959039418239,0.584959039418239,0.584959039418239,0.584959039418239,0,0,0,0,0,0,0,0,0,0,0,0
86,0.6498993581844,0.647394994826069,0.646895387266652,0.646832649857641,0.646829324029566,0.646840062734875,0.639183532750919,0.639203312438013,0.639203312438013,0.639203312438013,0.639203312438013,0.639203312438013,0,0,0,0,0,0,0,0,0,0,0,0,5.45370576508066e-12,0.104235894987841,0.0281297307140841,0.00742443839241748,0.00662485490542676,0.00824790155541818,0,0,0,0,0,0,0.0627173242674048,0.062275704545354,0.0622407352693491,0.0622404191540544,0.0622410893336846,0.062242218812144,0.100357319764749,0.100364794474327,0.100364794474327,0.100364794474327,0.100364794474327,0.100364794474327,0.0627173242728585,0.166511599533195,0.0903704659834332,0.0696648575464719,0.0688659442391114,0.0704901203675622,0.100357319764749,0.100364794474327,0.100364794474327,0.100364794474327,0.100364794474327,0.100364794474327,0,0,0,0,0,0,0,0,0,0,0,0,-5.45370576508066e-12,-0.104235894987841,-0.0281297307140841,-0.00742443839241748,-0.00662485490542676,-0.00824790155541818,0,0,0,0,0,0,0.058312331490397,0.0601414155614167,0.0606678265039763,0.0607469500219409,0.060753357985725,0.0607432790619238,0.0993054992562806,0.0992981743601584,0.0992981743601584,0.0992981743601584,0.0992981743601584,0.0992981743601584,0.385756936658775,0.399068718409011,0.401724350136573,0.402057826783863,0.402075505008282,0.402018424113498,0.584870918463761,0.584753914270851,0.584753914270851,0.584753914270851,0.584753914270851,0.584753914270851,0,0,0,0,0,0,0,0,0,0,0,0
87,0.650890077346968,0.648341926934523,0.64782963357978,0.647764988152364,0.647761506651619,0.647772487286373,0.639215525224307,0.639235655577647,0.639235655577647,0.639235655577647,0.639235655577647,0.639235655577647,0,0,0,0,0,0,0,0,0,0,0,0,4.2552679775129e-12,0.103697938075025,0.0284627521489604,0.00734694110253857,0.00653126310506848,0.00815378092688383,0,0,0,0,0,0,0.0632879712860493,0.06281366145817,0.0627721316152856,0.0627708974438085,0.0627715243062831,0.0627728033456909,0.100404841815435,0.100412529666829,0.100412529666829,0.100412529666829,0.100412529666829,0.100412529666829,0.0632879712903045,0.166511599533195,0.091234883764246,0.070117838546347,0.0693027874113516,0.0709265842725747,0.100404841815435,0.100412529666829,0.100412529666829,0.100412529666829,0.100412529666829,0.100412529666829,0,0,0,0,0,0,0,0,0,0,0,0,-4.2552679775129e-12,-0.103697938075025,-0.0284627521489604,-0.00734694110253857,-0.00653126310506848,-0.00815378092688383,0,0,0,0,0,0,0.0588201382987599,0.0606514438002498,0.0611849526619016,0.0612652391739598,0.0612718297501887,0.061261688780649,0.0993527345049818,0.0993454022501066,0.0993454022501066,0.0993454022501066,0.0993454022501066,0.0993454022501066,0.380490832910687,0.394035361920187,0.396758424173814,0.397102042769752,0.397120548462198,0.39706218160707,0.584681671105588,0.58456259259164,0.58456259259164,0.58456259259164,0.58456259259164,0.58456259259164,0,0,0,0,0,0,0,0,0,0,0,0
88,0.651868738480725,0.649276742530142,0.648751597020404,0.648685016979759,0.648681375455279,0.648692598396042,0.639245340898387,0.639265822253281,0.639265822253281,0.639265822253281,0.639265822253281,0.639265822253281,0,0,0,0,0,0,0,0,0,0,0,0,3.31601730603026e-12,0.103166752260245,0.0287987383604086,0.00727863455303633,0.00644646877457599,0.00806057241904175,0,0,0,0,0,0,0.0638517454797658,0.0633448472729504,0.0632965454196114,0.0632943433409159,0.063294923009346,0.0632963779390084,0.100449151328379,0.100457052619295,0.100457052619295,0.100457052619295,0.100457052619295,0.100457052619295,0.0638517454830818,0.166511599533195,0.09209528378002,0.0705729778939523,0.069741391783922,0.0713569503580501,0.100449151328379,0.100457052619295,0.100457052619295,0.100457052619295,0.100457052619295,0.100457052619295,0,0,0,0,0,0,0,0,0,0,0,0,-3.31601730603026e-12,-0.103166752260245,-0.0287987383604086,-0.00727863455303633,-0.00644646877457599,-0.00806057241904175,0,0,0,0,0,0,0.0593209786191066,0.0611549167515759,0.061695258031421,0.0617766129664557,0.0617833847937415,0.0617732670811495,0.0993967910107096,0.0993894520378849,0.0993894520378849,0.0993894520378849,0.0993894520378849,0.0993894520378849,0.375288822836282,0.389066409973101,0.391857787026869,0.392211688934531,0.392231045222806,0.392171390405733,0.584505300323523,0.58438414550506,0.58438414550506,0.58438414550506,0.58438414550506,0.58438414550506,0,0,0,0,0,0,0,0,0,0,0,0
89,0.652835501734268,0.650199597226543,0.649661438400451,0.649592899495761,0.649589093635204,0.649600559437887,0.639273126263284,0.639293958925513,0.639293958925513,0.639293958925513,0.639293958925513,0.639293958925513,0,0,0,0,0,0,0,0,0,0,0,0,2.58906313281114e-12,0.101976946307209,0.0291115213593216,0.00721087035647889,0.00636262065039955,0.0079774590845529,0,0,0,0,0,0,0.0644088639987493,0.0638693482319632,0.0638140956427388,0.063810876223679,0.0638114047284934,0.0638130100344413,0.100490464495321,0.100498579492706,0.100498579492706,0.100498579492706,0.100498579492706,0.100498579492706,0.0644088640013384,0.165846294539172,0.0929256170020603,0.0710217465801578,0.0701740253788929,0.0717904691189942,0.100490464495321,0.100498579492706,0.100498579492706,0.100498579492706,0.100498579492706,0.100498579492706,0,0,0,0,0,0,0,0,0,0,0,0,-2.58906313281114e-12,-0.101976946307209,-0.0291115213593216,-0.00721087035647889,-0.00636262065039955,-0.0079774590845529,0,0,0,0,0,0,0.0598153540626241,0.0616519277073944,0.0621989247223481,0.062281247231532,0.0622881984748006,0.062278018369414,0.0994378826803859,0.0994305375872379,0.0994305375872379,0.0994305375872379,0.0994305375872379,0.0994305375872379,0.370150055176031,0.384161035413612,0.387021583910326,0.387385898033354,0.387406127839438,0.387345182105505,0.584340939574078,0.584217706642301,0.584217706642301,0.584217706642301,0.584217706642301,0.584217706642301,0,0,0,0,0,0,0,0,0,0,0,0
90,0.65379052595391,0.65111064442203,0.650559317792236,0.650488795780079,0.650484821314944,0.650496531461907,0.639299017951377,0.639320202199179,0.639320202199179,0.639320202199179,0.639320202199179,0.639320202199179,0,0,0,0,0,0,0,0,0,0,0,0,2.0190025038769e-12,0.0970675114671277,0.0294532427865329,0.00714364519795526,0.006279710475234,0.00789507426690493,0,0,0,0,0,0,0.0649592900539009,0.0643872493184534,0.0643248177223468,0.0643205872365346,0.0643210606675257,0.0643228176275352,0.100528982959395,0.100537311901943,0.100537311901943,0.100537311901943,0.100537311901943,0.100537311901943,0.0649592900559199,0.161454760785581,0.0937780605088797,0.0714642324344898,0.0706007711427597,0.0722178918944402,0.100528982959395,0.100537311901943,0.100537311901943,0.100537311901943,0.100537311901943,0.100537311901943,0,0,0,0,0,0,0,0,0,0,0,0,-2.0190025038769e-12,-0.0970675114671277,-0.0294532427865329,-0.00714364519795526,-0.006279710475234,-0.00789507426690493,0,0,0,0,0,0,0.060302942426183,0.0621425686851185,0.0626958563201074,0.0627792307657706,0.062786359594565,0.0627761178893869,0.0994762090265127,0.0994688583703964,0.0994688583703964,0.0994688583703964,0.0994688583703964,0.0994688583703964,0.365073685592616,0.379318422862947,0.382248963970128,0.382623819172865,0.382644945185702,0.382582700655523,0.584187780626016,0.584062467935033,0.584062467935033,0.584062467935033,0.584062467935033,0.584062467935033,0,0,0,0,0,0,0,0,0,0,0,0
